"Distribution of disabled workers by sex, economic status and residence - 2011",,,,,,,,,,,
Table Name,State Code,State Name,Type of disability,Total/ Rural/ Urban,Sex,Workers,,,,,Non-workers
DISAB04,29,State - KARNATAKA (29),Mental Retardation,Total,Females,6789,1192,2785,291,2521,37684
DISAB04,29,State - KARNATAKA (29),Mental Retardation,Rural,Persons,12054,3859,5313,337,2545,47062
DISAB04,29,State - KARNATAKA (29),Mental Retardation,Rural,Males,7290,2732,2656,169,1733,23520
DISAB04,29,State - KARNATAKA (29),Mental Retardation,Rural,Females,4764,1127,2657,168,812,23542
DISAB04,29,State - KARNATAKA (29),Mental Retardation,Urban,Persons,7410,196,340,323,6551,27448
DISAB04,29,State - KARNATAKA (29),Mental Retardation,Urban,Males,5385,131,212,200,4842,13306
DISAB04,29,State - KARNATAKA (29),Mental Retardation,Urban,Females,2025,65,128,123,1709,14142
DISAB04,29,State - KARNATAKA (29),Mental Illness,Total,Persons,4302,923,1373,182,1824,16611
DISAB04,29,State - KARNATAKA (29),Mental Illness,Total,Males,2769,646,719,78,1326,8059
DISAB04,29,State - KARNATAKA (29),Mental Illness,Total,Females,1533,277,654,104,498,8552
DISAB04,29,State - KARNATAKA (29),Mental Illness,Rural,Persons,3028,897,1290,113,728,10197
DISAB04,29,State - KARNATAKA (29),Mental Illness,Rural,Males,1824,627,661,44,492,4874
DISAB04,29,State - KARNATAKA (29),Mental Illness,Rural,Females,1204,270,629,69,236,5323
DISAB04,29,State - KARNATAKA (29),Mental Illness,Urban,Persons,1274,26,83,69,1096,6414
DISAB04,29,State - KARNATAKA (29),Mental Illness,Urban,Males,945,19,58,34,834,3185
DISAB04,29,State - KARNATAKA (29),Mental Illness,Urban,Females,329,7,25,35,262,3229
DISAB04,29,State - KARNATAKA (29),Any Other,Total,Persons,110967,20888,26845,4936,58298,135754
DISAB04,29,State - KARNATAKA (29),Any Other,Total,Males,75780,15976,14376,2997,42431,57299
DISAB04,29,State - KARNATAKA (29),Any Other,Total,Females,35187,4912,12469,1939,15867,78455
DISAB04,29,State - KARNATAKA (29),Any Other,Rural,Persons,64022,19748,24784,2093,17397,71161
DISAB04,29,State - KARNATAKA (29),Any Other,Rural,Males,41688,15169,13073,1164,12282,31945
DISAB04,29,State - KARNATAKA (29),Any Other,Rural,Females,22334,4579,11711,929,5115,39216
DISAB04,29,State - KARNATAKA (29),Any Other,Urban,Persons,46945,1140,2061,2843,40901,64593
DISAB04,29,State - KARNATAKA (29),Any Other,Urban,Males,34092,807,1303,1833,30149,25354
DISAB04,29,State - KARNATAKA (29),Any Other,Urban,Females,12853,333,758,1010,10752,39239
DISAB04,29,State - KARNATAKA (29),Multiple disability,Total,Persons,18450,4242,5305,726,8177,81563
DISAB04,29,State - KARNATAKA (29),Multiple disability,Total,Males,12736,3280,3037,403,6016,42796
DISAB04,29,State - KARNATAKA (29),Multiple disability,Total,Females,5714,962,2268,323,2161,38767
DISAB04,29,State - KARNATAKA (29),Multiple disability,Rural,Persons,12681,4074,5034,427,3146,56307
DISAB04,29,State - KARNATAKA (29),Multiple disability,Rural,Males,8490,3150,2860,228,2252,29598
DISAB04,29,State - KARNATAKA (29),Multiple disability,Rural,Females,4191,924,2174,199,894,26709
DISAB04,29,State - KARNATAKA (29),Multiple disability,Urban,Persons,5769,168,271,299,5031,25256
DISAB04,29,State - KARNATAKA (29),Multiple disability,Urban,Males,4246,130,177,175,3764,13198
DISAB04,29,State - KARNATAKA (29),Multiple disability,Urban,Females,1523,38,94,124,1267,12058
DISAB04,30,State - GOA (30),Total disabled population,Total,Persons,9505,780,661,331,7733,23507
DISAB04,30,State - GOA (30),Total disabled population,Total,Males,6759,496,400,221,5642,10257
DISAB04,30,State - GOA (30),Total disabled population,Total,Females,2746,284,261,110,2091,13250
DISAB04,30,State - GOA (30),Total disabled population,Rural,Persons,4066,656,520,149,2741,10556
DISAB04,30,State - GOA (30),Total disabled population,Rural,Males,2872,416,311,99,2046,4607
DISAB04,30,State - GOA (30),Total disabled population,Rural,Females,1194,240,209,50,695,5949
DISAB04,30,State - GOA (30),Total disabled population,Urban,Persons,5439,124,141,182,4992,12951
DISAB04,30,State - GOA (30),Total disabled population,Urban,Males,3887,80,89,122,3596,5650
DISAB04,30,State - GOA (30),Total disabled population,Urban,Females,1552,44,52,60,1396,7301
DISAB04,30,State - GOA (30),In Seeing,Total,Persons,1625,156,159,49,1261,3339
DISAB04,30,State - GOA (30),In Seeing,Total,Males,1146,104,90,32,920,1204
DISAB04,30,State - GOA (30),In Seeing,Total,Females,479,52,69,17,341,2135
DISAB04,30,State - GOA (30),In Seeing,Rural,Persons,769,129,116,28,496,1649
DISAB04,30,State - GOA (30),In Seeing,Rural,Males,547,88,69,18,372,591
DISAB04,30,State - GOA (30),In Seeing,Rural,Females,222,41,47,10,124,1058
DISAB04,30,State - GOA (30),In Seeing,Urban,Persons,856,27,43,21,765,1690
DISAB04,30,State - GOA (30),In Seeing,Urban,Males,599,16,21,14,548,613
DISAB04,30,State - GOA (30),In Seeing,Urban,Females,257,11,22,7,217,1077
DISAB04,30,State - GOA (30),In Hearing,Total,Persons,1712,128,119,61,1404,3635
DISAB04,30,State - GOA (30),In Hearing,Total,Males,1254,77,78,46,1053,1367
DISAB04,30,State - GOA (30),In Hearing,Total,Females,458,51,41,15,351,2268
DISAB04,30,State - GOA (30),In Hearing,Rural,Persons,686,111,93,22,460,1586
DISAB04,30,State - GOA (30),In Hearing,Rural,Males,488,68,58,20,342,584
DISAB04,30,State - GOA (30),In Hearing,Rural,Females,198,43,35,2,118,1002
DISAB04,30,State - GOA (30),In Hearing,Urban,Persons,1026,17,26,39,944,2049
DISAB04,30,State - GOA (30),In Hearing,Urban,Males,766,9,20,26,711,783
DISAB04,30,State - GOA (30),In Hearing,Urban,Females,260,8,6,13,233,1266
DISAB04,30,State - GOA (30),In Speech,Total,Persons,2246,161,113,75,1897,3026
DISAB04,30,State - GOA (30),In Speech,Total,Males,1616,103,69,50,1394,1191
DISAB04,30,State - GOA (30),In Speech,Total,Females,630,58,44,25,503,1835
DISAB04,30,State - GOA (30),In Speech,Rural,Persons,908,131,92,26,659,1240
DISAB04,30,State - GOA (30),In Speech,Rural,Males,636,78,50,18,490,483
DISAB04,30,State - GOA (30),In Speech,Rural,Females,272,53,42,8,169,757
DISAB04,30,State - GOA (30),In Speech,Urban,Persons,1338,30,21,49,1238,1786
DISAB04,30,State - GOA (30),In Speech,Urban,Males,980,25,19,32,904,708
DISAB04,30,State - GOA (30),In Speech,Urban,Females,358,5,2,17,334,1078
DISAB04,30,State - GOA (30),In Movement,Total,Persons,1239,102,88,39,1010,4339
DISAB04,30,State - GOA (30),In Movement,Total,Males,913,62,59,30,762,2240
DISAB04,30,State - GOA (30),In Movement,Total,Females,326,40,29,9,248,2099
DISAB04,30,State - GOA (30),In Movement,Rural,Persons,531,89,74,15,353,1915
DISAB04,30,State - GOA (30),In Movement,Rural,Males,392,54,51,11,276,1026
DISAB04,30,State - GOA (30),In Movement,Rural,Females,139,35,23,4,77,889
DISAB04,30,State - GOA (30),In Movement,Urban,Persons,708,13,14,24,657,2424
DISAB04,30,State - GOA (30),In Movement,Urban,Males,521,8,8,19,486,1214
DISAB04,30,State - GOA (30),In Movement,Urban,Females,187,5,6,5,171,1210
DISAB04,30,State - GOA (30),Mental Retardation,Total,Persons,223,30,14,9,170,1594
DISAB04,30,State - GOA (30),Mental Retardation,Total,Males,148,20,10,5,113,817
DISAB04,30,State - GOA (30),Mental Retardation,Total,Females,75,10,4,4,57,777
DISAB04,30,State - GOA (30),Mental Retardation,Rural,Persons,101,27,11,3,60,692
DISAB04,30,State - GOA (30),Mental Retardation,Rural,Males,65,19,7,2,37,353
DISAB04,30,State - GOA (30),Mental Retardation,Rural,Females,36,8,4,1,23,339
DISAB04,30,State - GOA (30),Mental Retardation,Urban,Persons,122,3,3,6,110,902
DISAB04,30,State - GOA (30),Mental Retardation,Urban,Males,83,1,3,3,76,464
DISAB04,30,State - GOA (30),Mental Retardation,Urban,Females,39,2,0,3,34,438
DISAB04,30,State - GOA (30),Mental Illness,Total,Persons,183,21,16,2,144,1492
DISAB04,30,State - GOA (30),Mental Illness,Total,Males,123,15,11,1,96,752
DISAB04,30,State - GOA (30),Mental Illness,Total,Females,60,6,5,1,48,740
DISAB04,30,State - GOA (30),Mental Illness,Rural,Persons,90,18,14,2,56,674
DISAB04,30,State - GOA (30),Mental Illness,Rural,Males,65,12,10,1,42,339
DISAB04,30,State - GOA (30),Mental Illness,Rural,Females,25,6,4,1,14,335
DISAB04,30,State - GOA (30),Mental Illness,Urban,Persons,93,3,2,0,88,818
DISAB04,30,State - GOA (30),Mental Illness,Urban,Males,58,3,1,0,54,413
DISAB04,30,State - GOA (30),Mental Illness,Urban,Females,35,0,1,0,34,405
DISAB04,30,State - GOA (30),Any Other,Total,Persons,1932,130,118,76,1608,3852
DISAB04,30,State - GOA (30),Any Other,Total,Males,1325,82,69,44,1130,1608
DISAB04,30,State - GOA (30),Any Other,Total,Females,607,48,49,32,478,2244
DISAB04,30,State - GOA (30),Any Other,Rural,Persons,799,106,94,44,555,1754
DISAB04,30,State - GOA (30),Any Other,Rural,Males,559,69,57,23,410,753
DISAB04,30,State - GOA (30),Any Other,Rural,Females,240,37,37,21,145,1001
DISAB04,30,State - GOA (30),Any Other,Urban,Persons,1133,24,24,32,1053,2098
DISAB04,30,State - GOA (30),Any Other,Urban,Males,766,13,12,21,720,855
DISAB04,30,State - GOA (30),Any Other,Urban,Females,367,11,12,11,333,1243
DISAB04,30,State - GOA (30),Multiple disability,Total,Persons,345,52,34,20,239,2230
DISAB04,30,State - GOA (30),Multiple disability,Total,Males,234,33,14,13,174,1078
DISAB04,30,State - GOA (30),Multiple disability,Total,Females,111,19,20,7,65,1152
DISAB04,30,State - GOA (30),Multiple disability,Rural,Persons,182,45,26,9,102,1046
DISAB04,30,State - GOA (30),Multiple disability,Rural,Males,120,28,9,6,77,478
DISAB04,30,State - GOA (30),Multiple disability,Rural,Females,62,17,17,3,25,568
DISAB04,30,State - GOA (30),Multiple disability,Urban,Persons,163,7,8,11,137,1184
DISAB04,30,State - GOA (30),Multiple disability,Urban,Males,114,5,5,7,97,600
DISAB04,30,State - GOA (30),Multiple disability,Urban,Females,49,2,3,4,40,584
DISAB04,31,State - LAKSHADWEEP (31),Total disabled population,Total,Persons,321,0,0,3,318,1294
DISAB04,31,State - LAKSHADWEEP (31),Total disabled population,Total,Males,259,0,0,2,257,579
DISAB04,31,State - LAKSHADWEEP (31),Total disabled population,Total,Females,62,0,0,1,61,715
DISAB04,31,State - LAKSHADWEEP (31),Total disabled population,Rural,Persons,96,0,0,0,96,300
DISAB04,31,State - LAKSHADWEEP (31),Total disabled population,Rural,Males,75,0,0,0,75,113
DISAB04,31,State - LAKSHADWEEP (31),Total disabled population,Rural,Females,21,0,0,0,21,187
DISAB04,31,State - LAKSHADWEEP (31),Total disabled population,Urban,Persons,225,0,0,3,222,994
DISAB04,31,State - LAKSHADWEEP (31),Total disabled population,Urban,Males,184,0,0,2,182,466
DISAB04,31,State - LAKSHADWEEP (31),Total disabled population,Urban,Females,41,0,0,1,40,528
DISAB04,31,State - LAKSHADWEEP (31),In Seeing,Total,Persons,76,0,0,0,76,261
DISAB04,31,State - LAKSHADWEEP (31),In Seeing,Total,Males,59,0,0,0,59,90
DISAB04,31,State - LAKSHADWEEP (31),In Seeing,Total,Females,17,0,0,0,17,171
DISAB04,31,State - LAKSHADWEEP (31),In Seeing,Rural,Persons,35,0,0,0,35,69
DISAB04,31,State - LAKSHADWEEP (31),In Seeing,Rural,Males,26,0,0,0,26,19
DISAB04,31,State - LAKSHADWEEP (31),In Seeing,Rural,Females,9,0,0,0,9,50
DISAB04,31,State - LAKSHADWEEP (31),In Seeing,Urban,Persons,41,0,0,0,41,192
DISAB04,31,State - LAKSHADWEEP (31),In Seeing,Urban,Males,33,0,0,0,33,71
DISAB04,31,State - LAKSHADWEEP (31),In Seeing,Urban,Females,8,0,0,0,8,121
DISAB04,31,State - LAKSHADWEEP (31),In Hearing,Total,Persons,40,0,0,0,40,184
DISAB04,31,State - LAKSHADWEEP (31),In Hearing,Total,Males,31,0,0,0,31,74
DISAB04,31,State - LAKSHADWEEP (31),In Hearing,Total,Females,9,0,0,0,9,110
DISAB04,31,State - LAKSHADWEEP (31),In Hearing,Rural,Persons,9,0,0,0,9,38
DISAB04,31,State - LAKSHADWEEP (31),In Hearing,Rural,Males,6,0,0,0,6,16
DISAB04,31,State - LAKSHADWEEP (31),In Hearing,Rural,Females,3,0,0,0,3,22
DISAB04,31,State - LAKSHADWEEP (31),In Hearing,Urban,Persons,31,0,0,0,31,146
DISAB04,31,State - LAKSHADWEEP (31),In Hearing,Urban,Males,25,0,0,0,25,58
DISAB04,31,State - LAKSHADWEEP (31),In Hearing,Urban,Females,6,0,0,0,6,88
DISAB04,31,State - LAKSHADWEEP (31),In Speech,Total,Persons,17,0,0,1,16,56
DISAB04,31,State - LAKSHADWEEP (31),In Speech,Total,Males,16,0,0,1,15,32
DISAB04,31,State - LAKSHADWEEP (31),In Speech,Total,Females,1,0,0,0,1,24
DISAB04,31,State - LAKSHADWEEP (31),In Speech,Rural,Persons,4,0,0,0,4,6
DISAB04,31,State - LAKSHADWEEP (31),In Speech,Rural,Males,4,0,0,0,4,3
DISAB04,31,State - LAKSHADWEEP (31),In Speech,Rural,Females,0,0,0,0,0,3
DISAB04,31,State - LAKSHADWEEP (31),In Speech,Urban,Persons,13,0,0,1,12,50
DISAB04,31,State - LAKSHADWEEP (31),In Speech,Urban,Males,12,0,0,1,11,29
DISAB04,31,State - LAKSHADWEEP (31),In Speech,Urban,Females,1,0,0,0,1,21
DISAB04,31,State - LAKSHADWEEP (31),In Movement,Total,Persons,96,0,0,1,95,265
DISAB04,31,State - LAKSHADWEEP (31),In Movement,Total,Males,77,0,0,0,77,133
DISAB04,31,State - LAKSHADWEEP (31),In Movement,Total,Females,19,0,0,1,18,132
DISAB04,31,State - LAKSHADWEEP (31),In Movement,Rural,Persons,20,0,0,0,20,59
DISAB04,31,State - LAKSHADWEEP (31),In Movement,Rural,Males,15,0,0,0,15,29
DISAB04,31,State - LAKSHADWEEP (31),In Movement,Rural,Females,5,0,0,0,5,30
DISAB04,31,State - LAKSHADWEEP (31),In Movement,Urban,Persons,76,0,0,1,75,206
DISAB04,31,State - LAKSHADWEEP (31),In Movement,Urban,Males,62,0,0,0,62,104
DISAB04,31,State - LAKSHADWEEP (31),In Movement,Urban,Females,14,0,0,1,13,102
DISAB04,31,State - LAKSHADWEEP (31),Mental Retardation,Total,Persons,12,0,0,0,12,100
DISAB04,31,State - LAKSHADWEEP (31),Mental Retardation,Total,Males,10,0,0,0,10,65
DISAB04,31,State - LAKSHADWEEP (31),Mental Retardation,Total,Females,2,0,0,0,2,35
DISAB04,31,State - LAKSHADWEEP (31),Mental Retardation,Rural,Persons,5,0,0,0,5,19
DISAB04,31,State - LAKSHADWEEP (31),Mental Retardation,Rural,Males,3,0,0,0,3,10
DISAB04,31,State - LAKSHADWEEP (31),Mental Retardation,Rural,Females,2,0,0,0,2,9
DISAB04,31,State - LAKSHADWEEP (31),Mental Retardation,Urban,Persons,7,0,0,0,7,81
DISAB04,31,State - LAKSHADWEEP (31),Mental Retardation,Urban,Males,7,0,0,0,7,55
DISAB04,31,State - LAKSHADWEEP (31),Mental Retardation,Urban,Females,0,0,0,0,0,26
DISAB04,31,State - LAKSHADWEEP (31),Mental Illness,Total,Persons,10,0,0,0,10,86
DISAB04,31,State - LAKSHADWEEP (31),Mental Illness,Total,Males,8,0,0,0,8,26
DISAB04,31,State - LAKSHADWEEP (31),Mental Illness,Total,Females,2,0,0,0,2,60
DISAB04,31,State - LAKSHADWEEP (31),Mental Illness,Rural,Persons,5,0,0,0,5,34
DISAB04,31,State - LAKSHADWEEP (31),Mental Illness,Rural,Males,4,0,0,0,4,8
DISAB04,31,State - LAKSHADWEEP (31),Mental Illness,Rural,Females,1,0,0,0,1,26
DISAB04,31,State - LAKSHADWEEP (31),Mental Illness,Urban,Persons,5,0,0,0,5,52
DISAB04,31,State - LAKSHADWEEP (31),Mental Illness,Urban,Males,4,0,0,0,4,18
DISAB04,31,State - LAKSHADWEEP (31),Mental Illness,Urban,Females,1,0,0,0,1,34
DISAB04,31,State - LAKSHADWEEP (31),Any Other,Total,Persons,41,0,0,1,40,142
DISAB04,31,State - LAKSHADWEEP (31),Any Other,Total,Males,33,0,0,1,32,67
DISAB04,31,State - LAKSHADWEEP (31),Any Other,Total,Females,8,0,0,0,8,75
DISAB04,31,State - LAKSHADWEEP (31),Any Other,Rural,Persons,11,0,0,0,11,24
DISAB04,31,State - LAKSHADWEEP (31),Any Other,Rural,Males,10,0,0,0,10,6
DISAB04,31,State - LAKSHADWEEP (31),Any Other,Rural,Females,1,0,0,0,1,18
DISAB04,31,State - LAKSHADWEEP (31),Any Other,Urban,Persons,30,0,0,1,29,118
DISAB04,31,State - LAKSHADWEEP (31),Any Other,Urban,Males,23,0,0,1,22,61
DISAB04,31,State - LAKSHADWEEP (31),Any Other,Urban,Females,7,0,0,0,7,57
DISAB04,31,State - LAKSHADWEEP (31),Multiple disability,Total,Persons,29,0,0,0,29,200
DISAB04,31,State - LAKSHADWEEP (31),Multiple disability,Total,Males,25,0,0,0,25,92
DISAB04,31,State - LAKSHADWEEP (31),Multiple disability,Total,Females,4,0,0,0,4,108
DISAB04,31,State - LAKSHADWEEP (31),Multiple disability,Rural,Persons,7,0,0,0,7,51
DISAB04,31,State - LAKSHADWEEP (31),Multiple disability,Rural,Males,7,0,0,0,7,22
DISAB04,31,State - LAKSHADWEEP (31),Multiple disability,Rural,Females,0,0,0,0,0,29
DISAB04,31,State - LAKSHADWEEP (31),Multiple disability,Urban,Persons,22,0,0,0,22,149
DISAB04,31,State - LAKSHADWEEP (31),Multiple disability,Urban,Males,18,0,0,0,18,70
DISAB04,31,State - LAKSHADWEEP (31),Multiple disability,Urban,Females,4,0,0,0,4,79
DISAB04,32,State - KERALA (32),Total disabled population,Total,Persons,179694,12517,23281,5556,138340,582149
DISAB04,32,State - KERALA (32),Total disabled population,Total,Males,136006,10569,16780,3552,105105,258700
DISAB04,32,State - KERALA (32),Total disabled population,Total,Females,43688,1948,6501,2004,33235,323449
DISAB04,32,State - KERALA (32),Total disabled population,Rural,Persons,100783,10962,18552,3101,68168,314092
DISAB04,32,State - KERALA (32),Total disabled population,Rural,Males,75231,9271,13259,1996,50705,140521
DISAB04,32,State - KERALA (32),Total disabled population,Rural,Females,25552,1691,5293,1105,17463,173571
DISAB04,32,State - KERALA (32),Total disabled population,Urban,Persons,78911,1555,4729,2455,70172,268057
DISAB04,32,State - KERALA (32),Total disabled population,Urban,Males,60775,1298,3521,1556,54400,118179
DISAB04,32,State - KERALA (32),Total disabled population,Urban,Females,18136,257,1208,899,15772,149878
DISAB04,32,State - KERALA (32),In Seeing,Total,Persons,31467,2817,4862,994,22794,84046
DISAB04,32,State - KERALA (32),In Seeing,Total,Males,22751,2335,3269,592,16555,30416
DISAB04,32,State - KERALA (32),In Seeing,Total,Females,8716,482,1593,402,6239,53630
DISAB04,32,State - KERALA (32),In Seeing,Rural,Persons,18044,2450,3772,569,11253,45365
DISAB04,32,State - KERALA (32),In Seeing,Rural,Males,12764,2041,2525,343,7855,16391
DISAB04,32,State - KERALA (32),In Seeing,Rural,Females,5280,409,1247,226,3398,28974
DISAB04,32,State - KERALA (32),In Seeing,Urban,Persons,13423,367,1090,425,11541,38681
DISAB04,32,State - KERALA (32),In Seeing,Urban,Males,9987,294,744,249,8700,14025
DISAB04,32,State - KERALA (32),In Seeing,Urban,Females,3436,73,346,176,2841,24656
DISAB04,32,State - KERALA (32),In Hearing,Total,Persons,30572,2370,4609,1112,22481,74794
DISAB04,32,State - KERALA (32),In Hearing,Total,Males,21533,1919,3023,662,15929,26554
DISAB04,32,State - KERALA (32),In Hearing,Total,Females,9039,451,1586,450,6552,48240
DISAB04,32,State - KERALA (32),In Hearing,Rural,Persons,17079,2069,3712,582,10716,39031
DISAB04,32,State - KERALA (32),In Hearing,Rural,Males,11813,1670,2388,331,7424,13804
DISAB04,32,State - KERALA (32),In Hearing,Rural,Females,5266,399,1324,251,3292,25227
DISAB04,32,State - KERALA (32),In Hearing,Urban,Persons,13493,301,897,530,11765,35763
DISAB04,32,State - KERALA (32),In Hearing,Urban,Males,9720,249,635,331,8505,12750
DISAB04,32,State - KERALA (32),In Hearing,Urban,Females,3773,52,262,199,3260,23013
DISAB04,32,State - KERALA (32),In Speech,Total,Persons,12793,787,1809,366,9831,28553
DISAB04,32,State - KERALA (32),In Speech,Total,Males,9771,661,1336,227,7547,12548
DISAB04,32,State - KERALA (32),In Speech,Total,Females,3022,126,473,139,2284,16005
DISAB04,32,State - KERALA (32),In Speech,Rural,Persons,7257,687,1480,208,4882,15277
DISAB04,32,State - KERALA (32),In Speech,Rural,Males,5449,580,1087,124,3658,6818
DISAB04,32,State - KERALA (32),In Speech,Rural,Females,1808,107,393,84,1224,8459
DISAB04,32,State - KERALA (32),In Speech,Urban,Persons,5536,100,329,158,4949,13276
DISAB04,32,State - KERALA (32),In Speech,Urban,Males,4322,81,249,103,3889,5730
DISAB04,32,State - KERALA (32),In Speech,Urban,Females,1214,19,80,55,1060,7546
DISAB04,32,State - KERALA (32),In Movement,Total,Persons,48863,2688,4176,1325,40674,122767
DISAB04,32,State - KERALA (32),In Movement,Total,Males,39406,2408,3402,970,32626,61488
DISAB04,32,State - KERALA (32),In Movement,Total,Females,9457,280,774,355,8048,61279
DISAB04,32,State - KERALA (32),In Movement,Rural,Persons,26501,2366,3321,748,20066,66796
DISAB04,32,State - KERALA (32),In Movement,Rural,Males,21336,2122,2686,562,15966,34175
DISAB04,32,State - KERALA (32),In Movement,Rural,Females,5165,244,635,186,4100,32621
DISAB04,32,State - KERALA (32),In Movement,Urban,Persons,22362,322,855,577,20608,55971
DISAB04,32,State - KERALA (32),In Movement,Urban,Males,18070,286,716,408,16660,27313
DISAB04,32,State - KERALA (32),In Movement,Urban,Females,4292,36,139,169,3948,28658
DISAB04,32,State - KERALA (32),Mental Retardation,Total,Persons,4548,373,693,126,3356,61161
DISAB04,32,State - KERALA (32),Mental Retardation,Total,Males,3600,305,553,76,2666,32014
DISAB04,32,State - KERALA (32),Mental Retardation,Total,Females,948,68,140,50,690,29147
DISAB04,32,State - KERALA (32),Mental Retardation,Rural,Persons,2705,327,581,71,1726,32465
DISAB04,32,State - KERALA (32),Mental Retardation,Rural,Males,2116,267,460,41,1348,16810
DISAB04,32,State - KERALA (32),Mental Retardation,Rural,Females,589,60,121,30,378,15655
DISAB04,32,State - KERALA (32),Mental Retardation,Urban,Persons,1843,46,112,55,1630,28696
DISAB04,32,State - KERALA (32),Mental Retardation,Urban,Males,1484,38,93,35,1318,15204
DISAB04,32,State - KERALA (32),Mental Retardation,Urban,Females,359,8,19,20,312,13492
DISAB04,32,State - KERALA (32),Mental Illness,Total,Persons,9429,656,1570,294,6909,57486
DISAB04,32,State - KERALA (32),Mental Illness,Total,Males,7413,555,1208,179,5471,26406
DISAB04,32,State - KERALA (32),Mental Illness,Total,Females,2016,101,362,115,1438,31080
DISAB04,32,State - KERALA (32),Mental Illness,Rural,Persons,5536,565,1261,170,3540,31896
DISAB04,32,State - KERALA (32),Mental Illness,Rural,Males,4261,475,951,112,2723,14680
DISAB04,32,State - KERALA (32),Mental Illness,Rural,Females,1275,90,310,58,817,17216
DISAB04,32,State - KERALA (32),Mental Illness,Urban,Persons,3893,91,309,124,3369,25590
DISAB04,32,State - KERALA (32),Mental Illness,Urban,Males,3152,80,257,67,2748,11726
DISAB04,32,State - KERALA (32),Mental Illness,Urban,Females,741,11,52,57,621,13864
DISAB04,32,State - KERALA (32),Any Other,Total,Persons,29102,1899,3728,914,22561,67029
DISAB04,32,State - KERALA (32),Any Other,Total,Males,21273,1590,2557,554,16572,28225
DISAB04,32,State - KERALA (32),Any Other,Total,Females,7829,309,1171,360,5989,38804
DISAB04,32,State - KERALA (32),Any Other,Rural,Persons,16324,1693,2985,518,11128,36027
DISAB04,32,State - KERALA (32),Any Other,Rural,Males,11764,1416,2047,322,7979,15324
DISAB04,32,State - KERALA (32),Any Other,Rural,Females,4560,277,938,196,3149,20703
DISAB04,32,State - KERALA (32),Any Other,Urban,Persons,12778,206,743,396,11433,31002
DISAB04,32,State - KERALA (32),Any Other,Urban,Males,9509,174,510,232,8593,12901
DISAB04,32,State - KERALA (32),Any Other,Urban,Females,3269,32,233,164,2840,18101
DISAB04,32,State - KERALA (32),Multiple disability,Total,Persons,12920,927,1834,425,9734,86313
DISAB04,32,State - KERALA (32),Multiple disability,Total,Males,10259,796,1432,292,7739,41049
DISAB04,32,State - KERALA (32),Multiple disability,Total,Females,2661,131,402,133,1995,45264
DISAB04,32,State - KERALA (32),Multiple disability,Rural,Persons,7337,805,1440,235,4857,47235
DISAB04,32,State - KERALA (32),Multiple disability,Rural,Males,5728,700,1115,161,3752,22519
DISAB04,32,State - KERALA (32),Multiple disability,Rural,Females,1609,105,325,74,1105,24716
DISAB04,32,State - KERALA (32),Multiple disability,Urban,Persons,5583,122,394,190,4877,39078
DISAB04,32,State - KERALA (32),Multiple disability,Urban,Males,4531,96,317,131,3987,18530
DISAB04,32,State - KERALA (32),Multiple disability,Urban,Females,1052,26,77,59,890,20548
DISAB04,33,State - TAMIL NADU (33),Total disabled population,Total,Persons,442032,49519,124460,21814,246239,737931
DISAB04,33,State - TAMIL NADU (33),Total disabled population,Total,Males,308995,35538,73827,11552,188078,348423
DISAB04,33,State - TAMIL NADU (33),Total disabled population,Total,Females,133037,13981,50633,10262,58161,389508
DISAB04,33,State - TAMIL NADU (33),Total disabled population,Rural,Persons,243830,44558,108702,11055,79515,377915
DISAB04,33,State - TAMIL NADU (33),Total disabled population,Rural,Males,160953,31803,63800,5810,59540,185893
DISAB04,33,State - TAMIL NADU (33),Total disabled population,Rural,Females,82877,12755,44902,5245,19975,192022
DISAB04,33,State - TAMIL NADU (33),Total disabled population,Urban,Persons,198202,4961,15758,10759,166724,360016
DISAB04,33,State - TAMIL NADU (33),Total disabled population,Urban,Males,148042,3735,10027,5742,128538,162530
DISAB04,33,State - TAMIL NADU (33),Total disabled population,Urban,Females,50160,1226,5731,5017,38186,197486
DISAB04,33,State - TAMIL NADU (33),In Seeing,Total,Persons,49160,6177,15420,2181,25382,78245
DISAB04,33,State - TAMIL NADU (33),In Seeing,Total,Males,33513,4385,8777,1172,19179,34231
DISAB04,33,State - TAMIL NADU (33),In Seeing,Total,Females,15647,1792,6643,1009,6203,44014
DISAB04,33,State - TAMIL NADU (33),In Seeing,Rural,Persons,28906,5578,13766,1167,8395,42744
DISAB04,33,State - TAMIL NADU (33),In Seeing,Rural,Males,18398,3937,7797,605,6059,19435
DISAB04,33,State - TAMIL NADU (33),In Seeing,Rural,Females,10508,1641,5969,562,2336,23309
DISAB04,33,State - TAMIL NADU (33),In Seeing,Urban,Persons,20254,599,1654,1014,16987,35501
DISAB04,33,State - TAMIL NADU (33),In Seeing,Urban,Males,15115,448,980,567,13120,14796
DISAB04,33,State - TAMIL NADU (33),In Seeing,Urban,Females,5139,151,674,447,3867,20705
DISAB04,33,State - TAMIL NADU (33),In Hearing,Total,Persons,99858,12448,29837,4798,52775,120383
DISAB04,33,State - TAMIL NADU (33),In Hearing,Total,Males,64155,8139,15571,2232,38213,45724
DISAB04,33,State - TAMIL NADU (33),In Hearing,Total,Females,35703,4309,14266,2566,14562,74659
DISAB04,33,State - TAMIL NADU (33),In Hearing,Rural,Persons,54672,11204,26217,2492,14759,52949
